gauge,date,daily_temp
RVB,1/26/2012,47.84166667
RVB,1/27/2012,47.925
RVB,1/28/2012,47.99583333
RVB,1/29/2012,48.34583333
RVB,1/30/2012,48.90833333
RVB,1/31/2012,49.3125
RVB,2/1/2012,49.49166667
RVB,2/2/2012,49.83333333
RVB,2/3/2012,50.1125
RVB,2/4/2012,50.35217391
RVB,2/5/2012,50.64166667
RVB,2/6/2012,50.8125
RVB,2/7/2012,50.775
RVB,2/8/2012,50.83333333
RVB,2/9/2012,51.10833333
RVB,2/10/2012,51.45416667
RVB,2/11/2012,51.79166667
RVB,2/12/2012,52.02083333
RVB,2/13/2012,52.32916667
RVB,2/14/2012,52.54583333
RVB,2/15/2012,52.575
RVB,2/16/2012,52
RVB,2/17/2012,51.83333333
RVB,2/18/2012,52.17916667
RVB,2/19/2012,52.32916667
RVB,2/20/2012,52.19166667
RVB,2/21/2012,52.2375
RVB,2/22/2012,52.47916667
RVB,2/23/2012,52.665
RVB,2/25/2012,52.8
RVB,2/27/2012,52.9
RVB,2/28/2012,52.65416667
RVB,2/29/2012,52.6
RVB,3/1/2012,52.45416667
RVB,3/2/2012,52.2875
RVB,3/3/2012,52.1625
RVB,3/4/2012,52.35416667
RVB,3/5/2012,52.825
RVB,3/6/2012,53.15833333
RVB,3/7/2012,52.8
RVB,3/8/2012,52.57083333
RVB,3/9/2012,52.975
RVB,3/10/2012,53.47083333
RVB,3/11/2012,53.77826087
RVB,3/12/2012,53.96666667
RVB,3/13/2012,54.2
RVB,3/14/2012,54.2875
RVB,3/15/2012,54.74166667
RVB,3/16/2012,55.18333333
RVB,3/17/2012,55.0375
RVB,3/18/2012,53.97083333
RVB,3/19/2012,52.76666667
RVB,3/20/2012,52.9875
RVB,3/21/2012,53.42083333
RVB,3/22/2012,53.85833333
RVB,3/23/2012,54.1375
RVB,3/24/2012,54.50416667
RVB,3/25/2012,54.55
RVB,3/26/2012,54.7875
RVB,3/27/2012,54.79166667
RVB,3/28/2012,54.60833333
RVB,3/29/2012,54.925
RVB,3/30/2012,55.15833333
RVB,3/31/2012,55.49583333
RVB,4/1/2012,54.6125
RVB,4/2/2012,55.76666667
RVB,4/3/2012,55.65833333
RVB,4/4/2012,56.03333333
RVB,4/5/2012,55.85833333
RVB,4/6/2012,55.75
RVB,4/7/2012,56.19166667
RVB,4/8/2012,56.7875
RVB,4/9/2012,57.26666667
RVB,4/10/2012,57.7
RVB,4/11/2012,57.66666667
RVB,4/12/2012,57.62916667
RVB,4/13/2012,57.5125
RVB,4/14/2012,57.49583333
RVB,4/15/2012,57.7
RVB,4/16/2012,57.4375
RVB,4/17/2012,57.6625
RVB,4/18/2012,58.44166667
RVB,4/19/2012,59.42083333
RVB,4/20/2012,61.04166667
RVB,4/21/2012,62.84583333
RVB,4/22/2012,64.48333333
RVB,4/23/2012,65.4375
RVB,4/24/2012,65.72916667
RVB,4/25/2012,66.575
RVB,4/26/2012,66.66666667
RVB,4/27/2012,65.39583333
RVB,4/28/2012,64.38333333
RVB,4/29/2012,63.38333333
RVB,4/30/2012,62.975
RVB,5/1/2012,62.87916667
RVB,5/2/2012,62.71666667
RVB,5/3/2012,62.31666667
RVB,5/4/2012,61.92083333
RVB,5/5/2012,61.59583333
RVB,5/6/2012,61.21666667
RVB,5/7/2012,61.55
RVB,5/8/2012,62.43333333
RVB,5/9/2012,63.50416667
RVB,5/10/2012,64.32083333
RVB,5/11/2012,64.87916667
RVB,5/12/2012,65.65416667
RVB,5/13/2012,66.2875
RVB,5/14/2012,66.1
RVB,5/15/2012,66.35
RVB,5/16/2012,66.72916667
RVB,5/17/2012,66.91666667
RVB,5/18/2012,66.62083333
RVB,5/19/2012,66.7375
RVB,5/20/2012,67.325
RVB,5/21/2012,67.7625
RVB,5/22/2012,67.65416667
RVB,5/23/2012,67.79166667
RVB,5/24/2012,68.05
RVB,5/25/2012,67.69166667
RVB,5/26/2012,67.475
RVB,5/27/2012,67.54583333
RVB,5/28/2012,67.66666667
RVB,5/29/2012,67.5875
RVB,5/30/2012,67.8625
RVB,5/31/2012,68.47083333
RVB,6/1/2012,69.2375
RVB,6/2/2012,69.72916667
RVB,6/3/2012,69.5625
RVB,6/4/2012,69.22916667
RVB,6/5/2012,68.43333333
RVB,6/6/2012,68.47916667
RVB,6/7/2012,68.85833333
RVB,6/8/2012,69.1125
RVB,6/9/2012,68.67916667
RVB,6/10/2012,67.78333333
RVB,6/11/2012,68.12916667
RVB,6/12/2012,68.90416667
RVB,6/13/2012,69.42083333
RVB,6/14/2012,69.66666667
RVB,6/15/2012,69.8375
RVB,6/16/2012,70.60833333
RVB,6/17/2012,71.9375
RVB,6/18/2012,72.1
RVB,6/19/2012,72.00416667
RVB,6/20/2012,72.35
RVB,6/21/2012,72.3625
RVB,6/22/2012,70.97083333
RVB,6/23/2012,69.725
RVB,6/24/2012,68.9
RVB,6/25/2012,68.325
RVB,6/26/2012,67.81666667
RVB,6/27/2012,67.84583333
RVB,6/28/2012,68.07916667
RVB,6/29/2012,68.17916667
RVB,6/30/2012,68.27083333
RVB,7/1/2012,68.7875
RVB,7/2/2012,69.4125
RVB,7/3/2012,69.94166667
RVB,7/4/2012,70.64583333
RVB,7/5/2012,70.95833333
RVB,7/6/2012,70.9875
RVB,7/7/2012,71.34166667
RVB,7/8/2012,71.60416667
RVB,7/9/2012,71.375
RVB,7/10/2012,71.28333333
RVB,7/11/2012,72.07083333
RVB,7/12/2012,72.94583333
RVB,7/13/2012,73.09166667
RVB,7/14/2012,72.375
RVB,7/15/2012,71.95416667
RVB,7/16/2012,71.65
RVB,7/17/2012,70.48333333
RVB,7/18/2012,67.2375
RVB,7/19/2012,69.325
RVB,7/20/2012,69.1625
RVB,7/21/2012,69.6875
RVB,7/22/2012,70.475
RVB,7/23/2012,71.02083333
RVB,7/24/2012,71.14583333
RVB,7/25/2012,71.10833333
RVB,7/26/2012,70.84166667
RVB,7/27/2012,70.29166667
RVB,7/28/2012,70.11666667
RVB,7/29/2012,70.22916667
RVB,7/30/2012,70.67083333
RVB,7/31/2012,71.33333333
RVB,8/1/2012,71.56666667
RVB,8/2/2012,71.79166667
RVB,8/3/2012,71.82916667
RVB,8/4/2012,71.30833333
RVB,8/5/2012,69.975
RVB,8/6/2012,69.22916667
RVB,8/7/2012,69.20416667
RVB,8/8/2012,69.59583333
RVB,8/9/2012,70.45416667
RVB,8/10/2012,71.41666667
RVB,8/11/2012,72.2
RVB,8/12/2012,72.625
RVB,8/13/2012,72.775
RVB,8/14/2012,72.87083333
RVB,8/15/2012,72.55833333
RVB,8/16/2012,72.10833333
RVB,8/17/2012,71.77083333
RVB,8/18/2012,71.49166667
RVB,8/19/2012,71.3625
RVB,8/20/2012,71.24166667
RVB,8/21/2012,71.35416667
RVB,8/22/2012,71.27083333
RVB,8/23/2012,71.2826087
RVB,8/24/2012,71.3
RVB,8/25/2012,71.125
RVB,8/26/2012,70.3875
RVB,8/27/2012,69.59166667
RVB,8/28/2012,69.68333333
RVB,8/29/2012,69.93333333
RVB,8/30/2012,70.37083333
RVB,8/31/2012,70.28333333
RVB,9/1/2012,69.66666667
RVB,9/2/2012,69.625
RVB,9/3/2012,69.95
RVB,9/4/2012,70.09166667
RVB,9/5/2012,69.80833333
RVB,9/6/2012,69.23333333
RVB,9/7/2012,68.9
RVB,9/8/2012,68.775
RVB,9/9/2012,68.45833333
RVB,9/10/2012,68.20416667
RVB,9/11/2012,68.60416667
RVB,9/12/2012,68.86666667
RVB,9/13/2012,69.10416667
RVB,9/14/2012,69.42083333
RVB,9/15/2012,69.24583333
RVB,9/16/2012,69.20833333
RVB,9/17/2012,69.02083333
RVB,9/18/2012,68.22916667
RVB,9/19/2012,67.48333333
RVB,9/20/2012,67.09166667
RVB,9/21/2012,66.91666667
RVB,9/22/2012,67.13333333
RVB,9/23/2012,67.6375
RVB,9/24/2012,67.84166667
RVB,9/25/2012,67.9625
RVB,9/26/2012,68.175
RVB,9/27/2012,68.4375
RVB,9/28/2012,68.53333333
RVB,9/29/2012,68.275
RVB,9/30/2012,68.26666667
RVB,10/1/2012,68.60416667
RVB,10/2/2012,69.06666667
RVB,10/3/2012,69.46666667
RVB,10/4/2012,69.17916667
RVB,10/5/2012,68.22916667
RVB,10/6/2012,67.44583333
RVB,10/7/2012,66.925
RVB,10/8/2012,66.35
RVB,10/9/2012,65.77916667
RVB,10/10/2012,65.34583333
RVB,10/11/2012,64.9375
RVB,10/12/2012,64.18333333
RVB,10/13/2012,63.525
RVB,10/14/2012,63.4625
RVB,10/15/2012,63.7
RVB,10/16/2012,64.1
RVB,10/17/2012,64.40416667
RVB,10/18/2012,64.47916667
RVB,10/19/2012,64.79166667
RVB,10/20/2012,64.94166667
RVB,10/21/2012,64.6375
RVB,10/22/2012,63.89166667
RVB,10/23/2012,63.39583333
RVB,10/24/2012,62.90416667
RVB,10/25/2012,62.67083333
RVB,10/26/2012,62.18333333
RVB,10/27/2012,61.89166667
RVB,10/28/2012,61.85
RVB,10/29/2012,61.89583333
RVB,10/30/2012,61.8625
RVB,10/31/2012,61.7875
RVB,11/1/2012,61.5
RVB,11/2/2012,61.29583333
RVB,11/3/2012,61.20833333
RVB,11/4/2012,61.4173913
RVB,11/5/2012,61.69166667
RVB,11/6/2012,61.92083333
RVB,11/7/2012,62.09166667
RVB,11/8/2012,61.8125
RVB,11/9/2012,60.99166667
RVB,11/10/2012,60.10833333
RVB,11/11/2012,59.26666667
RVB,11/12/2012,58.6125
RVB,11/13/2012,58.1375
RVB,11/14/2012,57.82083333
RVB,11/15/2012,57.4625
RVB,11/16/2012,57.12916667
RVB,11/17/2012,56.8875
RVB,11/18/2012,56.59166667
RVB,11/19/2012,56.25833333
RVB,11/20/2012,56.20833333
RVB,11/21/2012,56.46666667
RVB,11/22/2012,56.80833333
RVB,11/23/2012,56.95833333
RVB,11/24/2012,56.94166667
RVB,11/25/2012,56.87083333
RVB,11/26/2012,56.6375
RVB,11/27/2012,56.28333333
RVB,11/28/2012,55.95833333
RVB,11/29/2012,55.56666667
RVB,11/30/2012,55.35
RVB,12/1/2012,55.37083333
RVB,12/2/2012,55.7875
RVB,12/3/2012,56.08333333
RVB,12/4/2012,55.9125
RVB,12/5/2012,55.62083333
RVB,12/6/2012,55.7
RVB,12/7/2012,55.3625
RVB,12/8/2012,54.6875
RVB,12/9/2012,54.29166667
RVB,12/10/2012,53.89166667
RVB,12/11/2012,53.35
RVB,12/12/2012,52.7375
RVB,12/13/2012,52.20416667
RVB,12/14/2012,51.5375
RVB,12/15/2012,50.97083333
RVB,12/16/2012,50.25833333
RVB,12/17/2012,50
RVB,12/18/2012,49.69583333
RVB,12/19/2012,49.08333333
RVB,12/20/2012,48.65
RVB,12/21/2012,48.1625
RVB,12/22/2012,47.70833333
RVB,12/23/2012,47.6
RVB,12/24/2012,47.625
RVB,12/25/2012,47.47916667
RVB,12/26/2012,47.25833333
RVB,12/27/2012,47.30833333
RVB,12/28/2012,47.20416667
RVB,12/29/2012,46.6625
RVB,12/30/2012,45.94166667
RVB,12/31/2012,45.47916667
RVB,1/1/2013,45.25416667
RVB,1/2/2013,44.975
RVB,1/3/2013,44.90416667
RVB,1/4/2013,44.83333333
RVB,1/5/2013,44.9375
RVB,1/6/2013,44.99583333
RVB,1/7/2013,45.04583333
RVB,1/8/2013,45.39583333
RVB,1/9/2013,45.73333333
RVB,1/10/2013,45.89166667
RVB,1/11/2013,45.97083333
RVB,1/12/2013,45.7375
RVB,1/13/2013,45.40833333
RVB,1/14/2013,44.73333333
RVB,1/15/2013,44.22083333
RVB,1/16/2013,43.98333333
RVB,1/17/2013,43.7875
RVB,1/18/2013,43.74166667
RVB,1/19/2013,43.90833333
RVB,1/20/2013,44.27916667
RVB,1/21/2013,44.68333333
RVB,1/22/2013,45.10833333
RVB,1/23/2013,45.575
RVB,1/24/2013,45.975
RVB,1/25/2013,46.5
RVB,1/26/2013,47.2375
RVB,1/27/2013,47.77083333
RVB,1/28/2013,48.17916667
RVB,1/29/2013,48.74583333
RVB,1/30/2013,49.17083333
RVB,1/31/2013,49.325
RVB,2/1/2013,49.4
RVB,2/2/2013,49.54583333
RVB,2/3/2013,49.65833333
RVB,2/4/2013,49.93333333
RVB,2/5/2013,50.19583333
RVB,2/6/2013,50.30416667
RVB,2/7/2013,50.4875
RVB,2/8/2013,50.4375
RVB,2/9/2013,50.12083333
RVB,2/10/2013,49.8625
RVB,2/11/2013,49.70833333
RVB,2/12/2013,49.64166667
RVB,2/13/2013,49.65833333
RVB,2/14/2013,49.78333333
RVB,2/15/2013,50.10833333
RVB,2/16/2013,50.5875
RVB,2/17/2013,50.975
RVB,2/18/2013,51.39583333
RVB,2/19/2013,51.61666667
RVB,2/20/2013,51.36666667
RVB,2/21/2013,51.25
RVB,2/22/2013,51.34166667
RVB,2/23/2013,51.39166667
RVB,2/24/2013,50.99583333
RVB,2/25/2013,50.7375
RVB,2/26/2013,50.77083333
RVB,2/27/2013,50.87916667
RVB,2/28/2013,51.2375
RVB,3/1/2013,51.875
RVB,3/2/2013,52.6
RVB,3/3/2013,53.23333333
RVB,3/4/2013,52.25416667
RVB,3/5/2013,54.6
RVB,3/6/2013,54.79583333
RVB,3/7/2013,55.14583333
RVB,3/8/2013,55.40416667
RVB,3/9/2013,55.4375
RVB,3/10/2013,55.5125
RVB,3/11/2013,55.7375
RVB,3/12/2013,56.14583333
RVB,3/13/2013,56.70416667
RVB,3/14/2013,57.30833333
RVB,3/15/2013,57.6875
RVB,3/16/2013,58.10833333
RVB,3/17/2013,58.70416667
RVB,3/18/2013,59.175
RVB,3/19/2013,59.50416667
RVB,3/20/2013,59.67083333
RVB,3/21/2013,59.58333333
RVB,3/22/2013,58.9875
RVB,3/23/2013,57.97083333
RVB,3/24/2013,57.50833333
RVB,3/25/2013,57.79583333
RVB,3/26/2013,57.75833333
RVB,3/27/2013,57.84583333
RVB,3/28/2013,58.34166667
RVB,3/29/2013,58.9875
RVB,3/30/2013,59.6375
RVB,3/31/2013,60.14166667
RVB,4/1/2013,60.92916667
RVB,4/2/2013,61.67083333
RVB,4/3/2013,62.53333333
RVB,4/4/2013,63.2
RVB,4/5/2013,63.19166667
RVB,4/6/2013,63.04583333
RVB,4/7/2013,62.75416667
RVB,4/8/2013,62.15416667
RVB,4/9/2013,61.05
RVB,4/10/2013,60.72083333
RVB,4/11/2013,61.25416667
RVB,4/12/2013,61.44583333
RVB,4/13/2013,61.7625
RVB,4/14/2013,62.00416667
RVB,4/15/2013,62.04166667
RVB,4/16/2013,61.54166667
RVB,4/17/2013,61.1875
RVB,4/18/2013,61.1125
RVB,4/19/2013,61.69166667
RVB,4/20/2013,62.40833333
RVB,4/21/2013,62.9
RVB,4/22/2013,63.58333333
RVB,4/23/2013,63.8625
RVB,4/24/2013,63.68333333
RVB,4/25/2013,63.4625
RVB,4/26/2013,63.2375
RVB,4/27/2013,63.70416667
RVB,4/28/2013,64.69166667
RVB,4/29/2013,66.05
RVB,4/30/2013,67.25833333
RVB,5/1/2013,66.89166667
RVB,5/2/2013,66.7875
RVB,5/3/2013,67.35833333
RVB,5/4/2013,67.84583333
RVB,5/5/2013,67.65833333
RVB,5/6/2013,67.4625
RVB,5/7/2013,67.3375
RVB,5/8/2013,67.20416667
RVB,5/9/2013,66.91666667
RVB,5/10/2013,66.90833333
RVB,5/11/2013,67.44583333
RVB,5/12/2013,68.27916667
RVB,5/13/2013,68.67916667
RVB,5/14/2013,69.04166667
RVB,5/15/2013,69.02083333
RVB,5/16/2013,68.73333333
RVB,5/17/2013,68.3125
RVB,5/18/2013,68.22916667
RVB,5/19/2013,68.53333333
RVB,5/20/2013,68.68333333
RVB,5/21/2013,68.7875
RVB,5/22/2013,68.17083333
RVB,5/23/2013,67.44583333
RVB,5/24/2013,67.25416667
RVB,5/25/2013,67.19166667
RVB,5/26/2013,67.07916667
RVB,5/27/2013,66.625
RVB,5/28/2013,66.24583333
RVB,5/29/2013,66.58333333
RVB,5/30/2013,66.99166667
RVB,5/31/2013,67.52916667
RVB,6/1/2013,68.275
RVB,6/2/2013,69.16666667
RVB,6/3/2013,69.75833333
RVB,6/4/2013,69.43043478
RVB,6/5/2013,68.92916667
RVB,6/6/2013,69
RVB,6/7/2013,69.76666667
RVB,6/8/2013,71.2125
RVB,6/9/2013,71.07916667
RVB,6/10/2013,70.42083333
RVB,6/11/2013,70.71666667
RVB,6/12/2013,64.0625
RVB,6/13/2013,47.55
RVB,6/14/2013,71.57083333
RVB,6/15/2013,71.775
RVB,6/16/2013,71.40416667
RVB,6/17/2013,70.85416667
RVB,6/18/2013,70.3375
RVB,6/19/2013,69.56666667
RVB,6/20/2013,69.47916667
RVB,6/21/2013,69.7
RVB,6/22/2013,70.2
RVB,6/23/2013,70.3
RVB,6/24/2013,69.96666667
RVB,6/25/2013,69.95
RVB,6/26/2013,70.42083333
RVB,6/27/2013,71.28333333
RVB,6/28/2013,71.9375
RVB,6/29/2013,72.53333333
RVB,6/30/2013,73.3625
RVB,7/1/2013,74.2125
RVB,7/2/2013,75.20416667
RVB,7/3/2013,75.9625
RVB,7/4/2013,76.4
RVB,7/5/2013,76.42916667
RVB,7/6/2013,75.6625
RVB,7/7/2013,75.04166667
RVB,7/8/2013,74.375
RVB,7/9/2013,73.98695652
RVB,7/10/2013,73.93333333
RVB,7/11/2013,73.21666667
RVB,7/12/2013,72.61304348
RVB,7/13/2013,72.49166667
RVB,7/14/2013,72.64166667
RVB,7/15/2013,72.3
RVB,7/16/2013,71.3375
RVB,7/17/2013,70.54583333
RVB,7/18/2013,70.65416667
RVB,7/19/2013,71.09166667
RVB,7/20/2013,71.51666667
RVB,7/21/2013,71.79166667
RVB,7/22/2013,71.8
RVB,7/23/2013,71.75
RVB,7/24/2013,71.65833333
RVB,7/25/2013,72.025
RVB,7/26/2013,72.24166667
RVB,7/27/2013,72.1625
RVB,7/28/2013,72.05833333
RVB,7/29/2013,71.66666667
RVB,7/30/2013,71.05416667
RVB,7/31/2013,70.7173913
RVB,8/1/2013,70.37083333
RVB,8/2/2013,70.25416667
RVB,8/3/2013,70.54583333
RVB,8/4/2013,70.72083333
RVB,8/5/2013,70.56666667
RVB,8/6/2013,70.35833333
RVB,8/7/2013,69.925
RVB,8/8/2013,69.74782609
RVB,8/9/2013,69.8375
RVB,8/10/2013,69.9625
RVB,8/11/2013,70.14583333
RVB,8/12/2013,70.52916667
RVB,8/13/2013,70.9625
RVB,8/14/2013,71.4375
RVB,8/15/2013,71.8125
RVB,8/16/2013,72.34166667
RVB,8/17/2013,72.69583333
RVB,8/18/2013,72.87916667
RVB,8/19/2013,73.5625
RVB,8/20/2013,73.7
RVB,8/21/2013,73.0875
RVB,8/22/2013,71.87916667
RVB,8/23/2013,71.45833333
RVB,8/24/2013,71.2375
RVB,8/25/2013,71.19583333
RVB,8/26/2013,71.31666667
RVB,8/27/2013,71.35
RVB,8/28/2013,71.3625
RVB,8/29/2013,71.50416667
RVB,8/30/2013,71.68666667
RVB,9/2/2013,72.18695652
RVB,9/3/2013,71.92083333
RVB,9/4/2013,71.62083333
RVB,9/5/2013,71.43333333
RVB,9/6/2013,71.14583333
RVB,9/7/2013,71.3125
RVB,9/8/2013,71.77083333
RVB,9/9/2013,72.10833333
RVB,9/10/2013,72.0875
RVB,9/11/2013,71.425
RVB,9/12/2013,70.75
RVB,9/13/2013,70.55416667
RVB,9/14/2013,70.41666667
RVB,9/15/2013,70.16666667
RVB,9/16/2013,69.975
RVB,9/17/2013,69.9875
RVB,9/18/2013,69.7875
RVB,9/19/2013,69.6875
RVB,9/20/2013,69.84583333
RVB,9/21/2013,69.63478261
RVB,9/22/2013,69.05
RVB,9/23/2013,68.80416667
RVB,9/24/2013,68.79166667
RVB,9/25/2013,68.34166667
RVB,9/26/2013,67.4375
RVB,9/27/2013,66.3
RVB,9/28/2013,65.91666667
RVB,9/29/2013,66.07916667
RVB,9/30/2013,66.30833333
RVB,10/1/2013,66.35833333
RVB,10/2/2013,66.22916667
RVB,10/3/2013,65.86666667
RVB,10/4/2013,64.53333333
RVB,10/5/2013,63.79166667
RVB,10/6/2013,63.6375
RVB,10/7/2013,63.7125
RVB,10/8/2013,63.75
RVB,10/9/2013,63.50833333
RVB,10/10/2013,63.28333333
RVB,10/11/2013,63.12916667
RVB,10/12/2013,63.05416667
RVB,10/13/2013,62.90416667
RVB,10/14/2013,62.7
RVB,10/15/2013,62.62916667
RVB,10/16/2013,62.575
RVB,10/17/2013,62.68333333
RVB,10/18/2013,62.79166667
RVB,10/19/2013,62.925
RVB,10/20/2013,63.0625
RVB,10/21/2013,63.18333333
RVB,10/22/2013,63.27916667
RVB,10/23/2013,63.28333333
RVB,10/24/2013,62.96666667
RVB,10/25/2013,62.42173913
RVB,10/26/2013,62.24166667
RVB,10/27/2013,62.24166667
RVB,10/28/2013,61.69166667
RVB,10/29/2013,61.29583333
RVB,10/30/2013,61.02083333
RVB,10/31/2013,60.82916667
RVB,11/1/2013,60.78333333
RVB,11/2/2013,60.84583333
RVB,11/3/2013,60.45217391
RVB,11/4/2013,59.22916667
RVB,11/5/2013,58.05
RVB,11/6/2013,57.32083333
RVB,11/7/2013,57.15
RVB,11/8/2013,57.125
RVB,11/9/2013,57.00416667
RVB,11/10/2013,56.8625
RVB,11/11/2013,56.8125
RVB,11/12/2013,56.8625
RVB,11/13/2013,56.9375
RVB,11/14/2013,57.15833333
RVB,11/15/2013,57.08333333
RVB,11/16/2013,56.85833333
RVB,11/17/2013,56.71666667
RVB,11/18/2013,56.60833333
RVB,11/19/2013,56.41666667
RVB,11/20/2013,56.3
RVB,11/21/2013,56.04166667
RVB,11/22/2013,54.7625
RVB,11/23/2013,53.84166667
RVB,11/24/2013,53.43333333
RVB,11/25/2013,53.1875
RVB,11/26/2013,53.10833333
RVB,11/27/2013,53.00833333
RVB,11/28/2013,52.89583333
RVB,11/29/2013,52.85416667
RVB,11/30/2013,52.79166667
RVB,12/1/2013,52.7375
RVB,12/2/2013,51.12083333
RVB,12/3/2013,52.75416667
RVB,12/4/2013,51.85416667
RVB,12/5/2013,50.64166667
RVB,12/6/2013,49.75
RVB,12/7/2013,49.25833333
RVB,12/8/2013,48.54166667
RVB,12/9/2013,47.57916667
RVB,12/10/2013,46.69166667
RVB,12/11/2013,46.15416667
RVB,12/12/2013,45.75
RVB,12/13/2013,45.47083333
RVB,12/14/2013,45.21666667
RVB,12/15/2013,44.94166667
RVB,12/16/2013,44.77083333
RVB,12/17/2013,44.725
RVB,12/18/2013,44.7375
RVB,12/19/2013,44.97916667
RVB,12/20/2013,44.875
RVB,12/21/2013,44.92083333
RVB,12/22/2013,45.15
RVB,12/23/2013,45.52916667
RVB,12/24/2013,45.93333333
RVB,12/25/2013,46.225
RVB,12/26/2013,46.39166667
RVB,12/27/2013,46.53333333
RVB,12/28/2013,46.54583333
RVB,12/29/2013,46.62916667
RVB,12/30/2013,46.77083333
RVB,12/31/2013,46.93333333
RVB,1/1/2014,47.04166667
RVB,1/2/2014,47.175
RVB,1/3/2014,47.29166667
RVB,1/4/2014,47.42916667
RVB,1/5/2014,47.475
RVB,1/6/2014,47.49166667
RVB,1/7/2014,47.48333333
RVB,1/8/2014,47.5875
RVB,1/9/2014,47.79166667
RVB,1/10/2014,48.14166667
RVB,1/11/2014,48.36666667
RVB,1/12/2014,48.43913043
RVB,1/13/2014,48.4625
RVB,1/14/2014,48.46666667
RVB,1/15/2014,48.50416667
RVB,1/16/2014,48.5625
RVB,1/17/2014,48.625
RVB,1/18/2014,48.7
RVB,1/19/2014,48.75833333
RVB,1/20/2014,48.83333333
RVB,1/21/2014,48.90833333
RVB,1/22/2014,48.95833333
RVB,1/23/2014,49.06666667
RVB,1/24/2014,49.23333333
RVB,1/25/2014,49.53333333
RVB,1/26/2014,49.875
RVB,1/27/2014,50.13333333
RVB,1/28/2014,50.4875
RVB,1/29/2014,51.02083333
RVB,1/30/2014,51.4375
RVB,1/31/2014,51.77083333
RVB,2/1/2014,51.77083333
RVB,2/2/2014,51.5875
RVB,2/3/2014,51.2
RVB,2/4/2014,51.12083333
RVB,2/5/2014,51.00833333
RVB,2/6/2014,51.07083333
RVB,2/7/2014,51.1625
RVB,2/8/2014,51.20416667
RVB,2/9/2014,51.525
RVB,2/10/2014,51.80833333
RVB,2/11/2014,52.03333333
RVB,2/12/2014,52.66666667
RVB,2/13/2014,53.64166667
RVB,2/14/2014,54.38333333
RVB,2/15/2014,54.875
RVB,2/16/2014,55.13333333
RVB,2/17/2014,55.45416667
RVB,2/18/2014,55.64166667
RVB,2/19/2014,55.83333333
RVB,2/20/2014,55.9125
RVB,2/21/2014,56.05
RVB,2/22/2014,56.22916667
RVB,2/23/2014,56.44166667
RVB,2/24/2014,56.78333333
RVB,2/25/2014,56.95
RVB,2/26/2014,57.17826087
RVB,2/27/2014,57.09166667
RVB,2/28/2014,57.09166667
RVB,3/1/2014,56.925
RVB,3/2/2014,57.05
RVB,3/3/2014,56.92916667
RVB,3/4/2014,56.55833333
RVB,3/5/2014,56.29166667
RVB,3/6/2014,56.40416667
RVB,3/7/2014,56.70833333
RVB,3/8/2014,57.02083333
RVB,3/9/2014,57.42173913
RVB,3/10/2014,57.87083333
RVB,3/11/2014,58.34166667
RVB,3/12/2014,57.9625
RVB,3/13/2014,57.76666667
RVB,3/14/2014,58.04583333
RVB,3/15/2014,58.14166667
RVB,3/16/2014,58.50416667
RVB,3/17/2014,58.70416667
RVB,3/18/2014,58.50416667
RVB,3/19/2014,58.53333333
RVB,3/20/2014,59.02083333
RVB,3/21/2014,59.53333333
RVB,3/22/2014,59.97083333
RVB,3/23/2014,60.48333333
RVB,3/24/2014,61.0625
RVB,3/25/2014,61.54782609
RVB,3/26/2014,61.6125
RVB,3/27/2014,61.44166667
RVB,3/28/2014,61.4125
RVB,3/29/2014,61.49583333
RVB,3/30/2014,61.22083333
RVB,3/31/2014,60.90416667
RVB,4/1/2014,59.875
RVB,4/2/2014,58.84166667
RVB,4/3/2014,58.20833333
RVB,4/4/2014,57.57083333
RVB,4/5/2014,56.9625
RVB,4/6/2014,57.3
RVB,4/7/2014,58.20416667
RVB,4/8/2014,59.42916667
RVB,4/9/2014,60.54166667
RVB,4/10/2014,61.74583333
RVB,4/11/2014,62.95
RVB,4/12/2014,63.3875
RVB,4/13/2014,63.74166667
RVB,4/14/2014,64.54583333
RVB,4/15/2014,65.45416667
RVB,4/16/2014,66.11666667
RVB,4/17/2014,64.65
RVB,4/18/2014,65.01666667
RVB,4/19/2014,67.18333333
RVB,4/20/2014,67.15416667
RVB,4/21/2014,67.52916667
RVB,4/22/2014,67.2
RVB,4/23/2014,66.82083333
RVB,4/24/2014,66.625
RVB,4/25/2014,66.37916667
RVB,4/26/2014,65.85
RVB,4/27/2014,65.35
RVB,4/28/2014,65.1375
RVB,4/29/2014,65.40833333
RVB,4/30/2014,66.17916667
RVB,5/1/2014,67.05833333
RVB,5/2/2014,67.7
RVB,5/3/2014,67.9375
RVB,5/4/2014,67.52916667
RVB,5/5/2014,67.18333333
RVB,5/6/2014,66.80833333
RVB,5/7/2014,66.61666667
RVB,5/8/2014,66.55833333
RVB,5/9/2014,66.57916667
RVB,5/10/2014,66.52083333
RVB,5/11/2014,66.44583333
RVB,5/12/2014,66.55
RVB,5/13/2014,67.2375
RVB,5/14/2014,68.21666667
RVB,5/15/2014,68.94583333
RVB,5/16/2014,69.15833333
RVB,5/17/2014,69.17083333
RVB,5/18/2014,68.975
RVB,5/19/2014,68.64583333
RVB,5/20/2014,68.34166667
RVB,5/21/2014,68.4375
RVB,5/22/2014,69.02083333
RVB,5/23/2014,69.4875
RVB,5/24/2014,69.5875
RVB,5/25/2014,69.8125
